chinese,Retroflex,Plosive,voiceless,/ʈʂʰɭ/,ㄔ
chinese,Alveolar,Plosive,voiceless,/tsɨ/,ㄗ
chinese,Retroflex,Plosive,voiceless,/ʈʂɭ/,ㄓ
chinese,Retroflex,Fricative,voiced,/ʐ/,ㄖ
English,Bilabial,Plosive,voiced,/b/,b
English,Alveolar,Plosive,voiced,/d/,th
English,Alveolar,Plosive,voiced,/ð/,"j, dg"
English,Alveolar,Plosive,voiced,/dj/,"d, dd"
English,Alveolar,Plosive,voiced,/dʒ/,"d, dd"
English,Labiodental,Fricative,voiceless,/f/,f
English,Velar,Plosive,voiced,/ɡ/,g
English,Glottal,Fricative,voiceless,/h/,h
English,Glottal,Fricative,voiceless,/hw/,wh
English,Palatal,Approximant,voiced,/j/,"y, j"
English,Velar,Nasal,voiceless,/k/,"k, c, ck"
English,Alveolar,LateralApproximant,voiced,/l/,"l, ll"
English,Alveolar,LateralApproximant,voiced,/lj/,l
English,Bilabial,Nasal,voiced,/m/,m
English,Alveolar,Nasal,voiced,/n/,n
English,Alveolar,Nasal,voiced,/nj/,n
English,Velar,Nasal,voiced,/ŋ/,"n, ng"
English,Bilabial,Plosive,voiceless,/p/,"p, pp"
English,Alveolar,Approximant,voiced,/ɹ̠/,r
English,Alveolar,Fricative,voiceless,/s/,"s, c, ss"
English,Postalveolar,Fricative,voiceless,/ʃ/,"sh, ssi"
English,Alveolar,Fricative,voiceless,/sj/,ss
English,Alveolar,Plosive,voiceless,/t/,"t, tt"
English,Alveolar,Plosive,voiceless,/tj/,t
English,Alveolar,Plosive,voiceless,/ts/,"ts, tz, zz"
English,Alveolar,Plosive,voiceless,/tʃ/,"ch, tch"
English,Labiodental,Fricative,voiced,/v/,"v, f"
English,Velar,Fricative,voiceless,/x/,"ch, gh"
English,Alveolar,Fricative,voiced,/z/,"z, s"
English,Alveolar,Fricative,voiced,/zj/,"z, s"
English,Postalveolar,Fricative,voiced,/ʒ/,"s, g"
English,Dental,Fricative,voiceless,/θ/,"ch, tch"
English,Dental,Fricative,voiceless,/θj/,th
french,Bilabial,Plosive,voiced,/b/,b
french,Alveolar,Plosive,voiced,/d/,d
french,Labiodental,Fricative,voiceless,/f/,f
french,Velar,Plosive,voiced,/ɡ/,"g, gu"
french,Palatal,Approximant,voiced,/j/,"i, y, ll, il, hi"
french,Velar,Plosive,voiceless,/k/,"c, qu, k"
french,Alveolar,LateralApproximant,voiced,/l/,"l, ll"
french,Bilabial,Nasal,voiced,/m/,m
french,Alveolar,Nasal,voiced,/n/,"n, nn"
french,Palatal,Nasal,voiced,/ɲ/,gn
french,Velar,Nasal,voiced,/ŋ/,"ng, n"
french,Bilabial,Plosive,voiceless,/p/,p
french,Uvular,Fricative,voiced,/ʁ/,r
french,Alveolar,Fricative,voiceless,/s/,"s, ç, ss, x"
french,Postalveolar,Fricative,voiceless,/ʃ/,ch
french,Alveolar,Plosive,voiceless,/t/,"t, th"
french,Labiodental,Fricative,voiced,/v/,"v, w, f"
french,Alveolar,Fricative,voiced,/z/,"z, s, x"
french,Postalveolar,Fricative,voiced,/ʒ/,"j, g"
german,Bilabial,Plosive,voiced,/b/,b
german,"Palatal	",Fricative,voiceless,/ç/,"ch,g"
german,Alveolar,Plosive,voiced,/d/,d
german,Dental,Fricative,voiced,/ð/,th
german,Alveolar,Plosive,voiced,/dʒ/,"dsch, dg"
german,Labiodental,Fricative,voiceless,/f/,"f, ph, v"
german,Velar,Plosive,voiced,/ɡ/,g
german,Glottal,Fricative,voiceless,/h/,h
german,Palatal,Approximant,voiced,/j/,"j, y"
german,Velar,Nasal,voiceless,/k/,"c, ch, ck, g, k"
german,Alveolar,LateralApproximant,voiced,/l/,l
german,Alveolar,LateralApproximant,voiced,/l̩/,el
german,Bilabial,Nasal,voiced,/m/,m
german,Bilabial,Nasal,voiced,/m̩/,em
german,Alveolar,Nasal,voiced,/n/,n
german,Alveolar,Nasal,voiced,/n̩/,en
german,Velar,Nasal,voiced,/ŋ/,ng
german,Bilabial,Plosive,voiceless,/p/,"b, p"
german,Bilabial,Plosive,voiceless,/pf/,pf
german,Alveolar,Approximant,voiced,/ɹ/,r
german,Uvular,Fricative,voiced,/ʁ/,"r,rh"
german,Alveolar,Fricative,voiceless,/s/,"s, ss, ß"
german,Postalveolar,Fricative,voiceless,/ʃ/,"ch, s, sch, sk"
german,Alveolar,Plosive,voiceless,/t/,"d, dt,t"
german,Alveolar,Plosive,voiceless,/ts/,"c, ts, tz, z"
german,Alveolar,Plosive,voiceless,/tʃ/,"c, tsch"
german,Labiodental,Fricative,voiced,/v/,"v, w"
german,Velar,Fricative,voiceless,/x/,ch
german,Alveolar,Fricative,voiced,/z/,s
german,Postalveolar,Fricative,voiced,/ʒ/,g
german,Glottal,Plosive,voiceless,/ʔ/,
german,Dental,Fricative,voiceless,/θ/,th
hindiurdu,Bilabial,Plosive,voiced,/b/,"ब, ب"
hindiurdu,Bilabial,Plosive,voiced,/bʱ/,"भ, بھ"
hindiurdu,Alveolar,Plosive,voiced,/d/,"द, د"
hindiurdu,Alveolar,Plosive,voiced,/dʱ/,"ध, دھ"
hindiurdu,Alveolar,Plosive,voiced,/dʒ/,"ज, ج"
hindiurdu,Alveolar,Plosive,voiced,/dʒʱ/,"झ, جھ"
hindiurdu,Retroflex,Plosive,voiced,/ɖ/,"ड, ڈ"
hindiurdu,Retroflex,Plosive,voiced,/ɖʱ/,"ढ, ڈھ"
hindiurdu,Labiodental,Fricative,voiceless,/f/,"फ़, ف"
hindiurdu,Velar,Fricative,voiced,/ɣ/,"ग़, غ"
hindiurdu,Velar,Plosive,voiced,/ɡ/,"ग, گ"
hindiurdu,Velar,Plosive,voiced,/ɡʱ/,"घ, گھ"
hindiurdu,Glottal,Fricative,voiced,/ɦ/,"ह, ح"
hindiurdu,Palatal,Approximant,voiced,/j/,"य, ی"
hindiurdu,Velar,Plosive,voiceless,/k/,"क, ک"
hindiurdu,Velar,Plosive,voiceless,/kʰ/,"ख, کھ"
hindiurdu,Alveolar,LateralApproximant,voiced,/l/,"ल, ل"
hindiurdu,Bilabial,Nasal,voiced,/m/,"म, م"
hindiurdu,Alveolar,Nasal,voiced,/n/,"न, ن"
hindiurdu,"Palatal	",Nasal,voiced,/ɲ/,"ञ, ن"
hindiurdu,Retroflex,Nasal,voiced,/ɳ/,"ण, ن"
hindiurdu,Velar,Nasal,voiced,/ŋ/,"ङ, ن"
hindiurdu,Bilabial,Plosive,voiceless,/p/,"प, پ"
hindiurdu,Bilabial,Plosive,voiceless,/pʰ/,"फ, پھ"
hindiurdu,Uvular,Plosive,voiceless,/q/,"क़, ق"
hindiurdu,Alveolar,Trill,voiced,/r/,"र, ر"
hindiurdu,Retroflex,TapOrFlap,voiced,/ɽ/,"ड़, ڑ"
hindiurdu,Alveolar,Plosive,voiced,/ɾ/,"र, ر"
hindiurdu,Retroflex,TapOrFlap,voiced,/ɽʱ/,"ढ़, ڑھ"
hindiurdu,Alveolar,Fricative,voiceless,/s/,"स, ث، س، ص"
hindiurdu,Retroflex,Fricative,voiceless,/ʂ/,"ष, ش/س"
hindiurdu,Postalveolar,Fricative,voiceless,/ʃ/,"श, ش"
hindiurdu,Alveolar,Plosive,voiceless,/t/,"त, ت، ط"
hindiurdu,Retroflex,Plosive,voiceless,/ʈ/,"ट, ٹ"
hindiurdu,Alveolar,Plosive,voiceless,/tʰ/,"थ, تھ"
hindiurdu,Retroflex,Plosive,voiceless,/ʈʰ/,"ठ, ٹھ"
hindiurdu,Alveolar,Plosive,voiceless,/tʃ/,"च, چ"
hindiurdu,Alveolar,Plosive,voiceless,/tʃʰ/,"छ, چھ"
hindiurdu,Labiodental,Approximant,voiced,/ʋ/,"व, و"
hindiurdu,Velar,Fricative,voiceless,/x/,"ख़, خ"
hindiurdu,Alveolar,Fricative,voiced,/z/,"ज़, ذ، ز، ض، ظ"
hindiurdu,Postalveolar,Fricative,voiced,/ʒ/,"श़, ژ"
hindiurdu,Glottal,Plosive,voiceless,/ʔ/,"ء، ع"
indonesian,Bilabial,Plosive,voiced,/b/,b
indonesian,Alveolar,Plosive,voiced,/d/,d
indonesian,Alveolar,Plosive,voiced,/dʒ/,j
indonesian,Labiodental,Fricative,voiceless,/f/,"f, v"
indonesian,Velar,Plosive,voiced,/ɡ/,g
indonesian,Glottal,Fricative,voiceless,/h/,h
indonesian,Palatal,Approximant,voiced,/j/,y
indonesian,Velar,Plosive,voiceless,/k/,k
indonesian,Alveolar,LateralApproximant,voiced,/l/,l
indonesian,Bilabial,Nasal,voiced,/m/,m
indonesian,Alveolar,Nasal,voiced,/n/,n
indonesian,"Palatal	",Nasal,voiced,/ɲ/,ny
indonesian,Velar,Nasal,voiced,/ŋ/,ng
indonesian,Bilabial,Plosive,voiceless,/p/,p
indonesian,Alveolar,Trill,voiced,/r/,r
indonesian,Alveolar,Fricative,voiceless,/s/,s
indonesian,Postalveolar,Fricative,voiceless,/ʃ/,sy
indonesian,Alveolar,Plosive,voiceless,/t/,t
indonesian,Alveolar,Plosive,voiceless,/tʃ/,c
indonesian,Labiodental,Fricative,voiced,/v/,v
indonesian,Velar,Fricative,voiceless,/x/,kh
indonesian,Alveolar,Fricative,voiced,/z/,z
indonesian,Glottal,Plosive,voiceless,/ʔ/,k
italian,Bilabial,Plosive,voiced,/b/,b
italian,Alveolar,Plosive,voiced,/d/,d
italian,Alveolar,Plosive,voiced,/dz/,"z, zz"
italian,Alveolar,Plosive,voiced,/dʒ/,"g, gi"
italian,Labiodental,Fricative,voiceless,/f/,f
italian,Velar,Plosive,voiced,/ɡ/,"g, gh"
italian,Glottal,Fricative,voiceless,/h/,h
italian,Palatal,Approximant,voiced,/j/,"i, j"
italian,Velar,Plosive,voiceless,/k/,"c, ch, q, k"
italian,Alveolar,LateralApproximant,voiced,/l/,l
italian,Bilabial,Nasal,voiced,/m/,m
italian,Labiodental,Nasal,voiced,/ɱ/,n
italian,Alveolar,Nasal,voiced,/n/,n
italian,Palatal,Nasal,voiced,/ɲ/,gn
italian,Velar,Nasal,voiced,/ŋ/,n
italian,Bilabial,Plosive,voiceless,/p/,p
italian,Alveolar,Trill,voiced,/r/,r
italian,Alveolar,Fricative,voiceless,/s/,s
italian,Postalveolar,Fricative,voiceless,/ʃ/,"sc, sci"
italian,Alveolar,Plosive,voiceless,/t/,t
italian,Alveolar,Plosive,voiceless,/ts/,"z, zz"
italian,Alveolar,Plosive,voiceless,/tʃ/,"c, ci"
italian,Labiodental,Fricative,voiced,/v/,v
italian,Velar,Fricative,voiceless,/x/,"j, ch, kh"
italian,Palatal,LateralApproximant,voiced,/ʎ/,"gl, gli"
italian,Alveolar,Fricative,voiced,/z/,s
italian,Postalveolar,Fricative,voiced,/ʒ/,"j, g, s"
italian,Dental,Fricative,voiceless,/θ/,"th, z"
japanese,Bilabial,Plosive,voiced,/b/,"ば, び, ぶ, べ, ぼ, バ, ビ, ブ, ベ, ボ"
japanese,"Palatal	",Fricative,voiceless,/ç/,"ひ, ヒ"
japanese,Alveolar,Plosive,voiced,/d/,"だ, で, ど, ダ, デ, ド"
japanese,Alveolar,Plosive,voiced,/d͡z/,"づ, ず, ヅ, ズ"
japanese,Alveolar,Plosive,voiced,/d͡ʑ/,"ぢ, じ, ヂ, ジ"
japanese,Velar,Plosive,voiced,/ɡ/,"が, ぎ, ぐ, げ, ご, ガ, ギ, グ, ゲ, ゴ"
japanese,Glottal,Fricative,voiceless,/h/,"は, へ, ほ, ハ, ヘ, ホ"
japanese,Palatal,Approximant,voiced,/j/,"や, ゆ, よ, ヤ, ユ, ヨ"
japanese,Velar,Plosive,voiceless,/k/,"か, き, く, け, こ, カ, キ, ク, ケ, コ"
japanese,Bilabial,Nasal,voiced,/m/,"ま, み, む, め, も, マ, ミ, ム, メ, モ, ん, ン"
japanese,Velar,Approximant,voiced,/ɰᵝ/,"わ, ゐ, ゑ, を, ワ, ヰ, ヱ, ヲ"
japanese,Alveolar,Nasal,voiced,/n/,"な, ぬ, ね, の, ナ, ヌ, ネ, ノ, ん, ン"
japanese,Uvular,Nasal,voiced,/ɴ/,"ん, ン"
japanese,Palatal,Nasal,voiced,/ɲ/,"に, ニ"
japanese,Velar,Nasal,voiced,/ŋ/,"ん, ン"
japanese,Bilabial,Plosive,voiceless,/p/,"ぱ, ぴ, ぷ, ぺ, ぽ, パ, ピ, プ, ペ, ポ"
japanese,Bilabial,Fricative,voiceless,/ɸ/,"ふ, フ"
japanese,Retroflex,TapOrFlap,voiced,/ɽ/,"ら, り, る, れ, ろ, ラ, リ, ル, レ, ろ"
japanese,Alveolar,Fricative,voiceless,/s/,"さ, す, せ, そ, サ, ス, セ, ソ"
japanese,Alveolar,Plosive,voiceless,/t/,"た, て, と, タ, テ, ト"
japanese,Alveolar,Plosive,voiceless,/t͡ɕ/,"ち, チ"
japanese,Alveolar,Plosive,voiceless,/t͡s/,"つ, ツ"
japanese,Alveolar,Fricative,voiced,/z/,"づ, ず, ヅ, ズ"
japanese,Glottal,Plosive,voiceless,/ʔ/,っ
korean,Bilabial,Plosive,voiced,/b/,ㅂ
korean,"Palatal	",Fricative,voiceless,/ç/,ㅎ
korean,Alveolar,Plosive,voiced,/d/,ㄷ
korean,Alveolar,Plosive,voiced,/dz/,ㅈ
korean,Alveolar,Plosive,voiced,/dʑ/,ㅈ
korean,Velar,Fricative,voiced,/ɣ/,ㄱ
korean,Velar,Plosive,voiced,/ɡ/,ㄱ
korean,Glottal,Fricative,voiceless,/h/,ㅎ
korean,Glottal,Fricative,voiced,/ɦ/,ㅎ
korean,Palatal,Approximant,voiced,/j/,"ㅛ, ㅠ,ㅑ,ㅕ,ㅖ, ㅒ"
korean,Palatal,Fricative,voiced,/ʝ/,ㅎ
korean,Velar,Plosive,voiceless,/k/,ㄱ
korean,Velar,Plosive,voiceless,/k̚/,"ㄱ, ㅋ"
korean,Velar,Plosive,voiceless,/k͈/,ㄲ
korean,Velar,Plosive,voiceless,/kʰ/,ㅋ
korean,Retroflex,LateralApproximant,voiced,/ɭ/,"ㄹ, ㄴ"
korean,Bilabial,Nasal,voiced,/m/,"ㅁ, ㅂ"
korean,Alveolar,Nasal,voiced,/n/,"ㄴ, ㄹ, ㄷ, ㅅ, ㅈ"
korean,Velar,Nasal,voiced,/ŋ/,"ㅇ, ㄱ"
korean,Bilabial,Plosive,voiceless,/p/,ㅂ
korean,Bilabial,Plosive,voiceless,/p̚/,"ㅂ, ㅍ"
korean,Bilabial,Plosive,voiceless,/p͈/,"ㅃ, ㅂ"
korean,Bilabial,Fricative,voiceless,/ɸ/,ㅎ
korean,Bilabial,Plosive,voiceless,/pʰ/,ㅍ
korean,Alveolar,TapOrFlap,voiced,/ɾ/,ㄹ
korean,Alveolar,Fricative,voiceless,/s͈/,ㅆ
korean,Alveolar,Fricative,voiceless,/sʰ/,ㅅ
korean,Alveolar,Plosive,voiceless,/t/,ㄷ
korean,Alveolar,Plosive,voiceless,/t̚/,"ㄷ, ㅌ, ㅅ, ㅈ, ㅊ"
korean,Alveolar,Plosive,voiceless,/t͈/,"ㄸ, ㄷ"
korean,Alveolar,Plosive,voiceless,/tɕ/,ㅈ
korean,Alveolar,Plosive,voiceless,/tɕ͈/,ㅉ
korean,Alveolar,Plosive,voiceless,/tɕʰ/,ㅊ
korean,Alveolar,Plosive,voiceless,/tʰ/,ㅌ
korean,Alveolar,Plosive,voiceless,/ts/,ㅈ
korean,Alveolar,Plosive,voiceless,/ts͈/,ㅉ
korean,Alveolar,Plosive,voiceless,/tsʰ/,ㅊ 
korean,Velar,Fricative,voiceless,/x/,ㅎ
korean,Bilabial,Fricative,voiced,/β/,ㅎ
persian,Bilabial,Plosive,voiced,/b/,ب
persian,Alveolar,Plosive,voiced,/d/,د
persian,Alveolar,Plosive,voiced,/dʒ/,ج
persian,Labiodental,Fricative,voiceless,/f/,ف
persian,Uvular,Plosive,voiced,/ɢ/,"غ، ق"
persian,Velar,Fricative,voiced,/ɣ/,غ
persian,Velar,Plosive,voiced,/ɡ/,گ
persian,Glottal,Fricative,voiceless,/h/,"ه، ح"
persian,Palatal,Approximant,voiced,/j/,ی
persian,Velar,Plosive,voiceless,/kʰ/,ک
persian,Alveolar,LateralApproximant,voiced,/l/,ل
persian,Bilabial,Nasal,voiced,/m/,م
persian,Alveolar,Nasal,voiced,/n/,ن
persian,Velar,Nasal,voiced,/ŋ/,نگ
persian,Bilabial,Plosive,voiceless,/pʰ/,‫پ‬
persian,Uvular,Plosive,voiceless,/q/,"غ، ق"
persian,Alveolar,Approximant,voiced,/ɹ/,ر
persian,Alveolar,TapOrFlap,voiced,/ɾ/,ر
persian,Alveolar,Fricative,voiceless,/s/,"س، ص، ث"
persian,Postalveolar,Fricative,voiceless,/ʃ/,‫ش‬
persian,Alveolar,Plosive,voiceless,/tʰ/,"ت، ط"
persian,Alveolar,Plosive,voiceless,/tʃʰ/,چ
persian,Labiodental,Fricative,voiced,/v/,و
persian,Velar,Fricative,voiceless,/x/,خ
persian,Alveolar,Fricative,voiced,/z/,"ز، ذ، ض، ظ"
persian,Postalveolar,Fricative,voiced,/ʒ/,ژ
persian,Glottal,Plosive,voiceless,/ʔ/,"ع، ء"
portuguese,Bilabial,Plosive,voiced,/b/,b
portuguese,Alveolar,Plosive,voiced,/d/,d
portuguese,Dental,Fricative,voiced,/ð/,d
portuguese,Labiodental,Fricative,voiceless,/f/,f
portuguese,Velar,Fricative,voiced,/ɣ/,"g, gu"
portuguese,Velar,Plosive,voiced,/ɡ/,"g, gu"
portuguese,Palatal,Approximant,voiced,/j/,"i, y"
portuguese,Velar,Plosive,voiceless,/k/,"c, qu, k"
portuguese,Alveolar,LateralApproximant,voiced,/l/,l
portuguese,Bilabial,Nasal,voiced,/m/,m
portuguese,Alveolar,Nasal,voiced,/n/,n
portuguese,Palatal,Nasal,voiced,/ɲ/,nh
portuguese,Bilabial,Plosive,voiceless,/p/,p
portuguese,Alveolar,TapOrFlap,voiced,/ɾ/,"r, rr"
portuguese,Uvular,Fricative,voiced,/ʁ/,"r, rr"
portuguese,Alveolar,Fricative,voiceless,/s/,"s, ss, ç, x"
portuguese,Postalveolar,Fricative,voiceless,/ʃ/,"s, z, x, ch, sh"
portuguese,Alveolar,Plosive,voiceless,/t/,t
portuguese,Alveolar,Plosive,voiceless,/tʃ/,tch
portuguese,Labiodental,Fricative,voiced,/v/,"v, w"
portuguese,Palatal,LateralApproximant,voiced,/ʎ/,lh
portuguese,Alveolar,Fricative,voiced,/z/,"s, z, x"
portuguese,Postalveolar,Fricative,voiced,/ʒ/,"j, g, s"
portuguese,Bilabial,Fricative,voiced,/β/,b
russian,Bilabial,Plosive,voiced,/b/,б
russian,Bilabial,Plosive,voiced,/bʲ/,"б, бь"
russian,Alveolar,Plosive,voiced,/d/,"д, т"
russian,Alveolar,Plosive,voiced,/dʲ/,"д, дь, ть"
russian,Alveolar,Plosive,voiced,/dz/,ц
russian,Alveolar,Plosive,voiced,/dʐ/,дж
russian,Alveolar,Plosive,voiced,/dʑ/,"ч, чь"
russian,Alveolar,Plosive,voiced,/dzʲ/,дз
russian,Labiodental,Fricative,voiceless,/f/,"ф,  в"
russian,Labiodental,Fricative,voiceless,/fʲ/,"ф, фь, вь"
russian,Velar,Fricative,voiced,/ɣ/,"г, х"
russian,Velar,Plosive,voiced,/ɡ/,"г, к"
russian,Velar,Fricative,voiced,/ɣʲ/,х
russian,Velar,Plosive,voiced,/ɡʲ/,г
russian,Glottal,Fricative,voiced,/ɦ/,"г, х"
russian,Palatal,Approximant,voiced,/j/,"е, ё, ю, я, й"
russian,Velar,Plosive,voiceless,/k/,"к, г"
russian,Velar,Plosive,voiceless,/kʲ/,"к, кь"
russian,Alveolar,LateralApproximant,voiced,/l/,л
russian,Alveolar,LateralApproximant,voiced,/lʲ/,"л, ль"
russian,Bilabial,Nasal,voiced,/m/,м
russian,Bilabial,Nasal,voiced,/mʲ/,"м, мь"
russian,Alveolar,Nasal,voiced,/n/,н
russian,Alveolar,Nasal,voiced,/nʲ/,"н, нь"
russian,Bilabial,Plosive,voiceless,/p/,"п, б"
russian,Bilabial,Plosive,voiceless,/pʲ/,"п, пь, бь"
russian,Alveolar,TapOrFlap,voiced,/r/,р
russian,Alveolar,TapOrFlap,voiced,/rʲ/,"р, рь"
russian,Alveolar,Fricative,voiceless,/s/,"с, з"
russian,Retroflex,Fricative,voiceless,/ʂ/,"ш, ж, ч"
russian,Alveolar,Fricative,voiceless,/sʲ/,"с, сь, з, зь"
russian,Alveolar,Plosive,voiceless,/t/,"т, д"
russian,Alveolar,Plosive,voiceless,/tɕ/,"ч, чь"
russian,Alveolar,Plosive,voiceless,/tʲ/,"т, ть, дь"
russian,Alveolar,Plosive,voiceless,/ts/,"ц, тьс"
russian,Alveolar,Plosive,voiceless,/tʂ/,дж
russian,Alveolar,Plosive,voiceless,/tsʲ/,ц
russian,Labiodental,Fricative,voiced,/v/,"в, г, ф"
russian,Labiodental,Fricative,voiced,/vʲ/,"в, вь"
russian,Velar,Fricative,voiceless,/x/,"х, г"
russian,Velar,Fricative,voiceless,/xʲ/,"х, хь, г"
russian,Alveolar,Fricative,voiced,/z/,"з, с"
russian,Retroflex,Fricative,voiced,/ʐ/,"ж, ш"
russian,Alveolar,Fricative,voiced,/zʲ/,"з, зь, сь"
spanish,Bilabial,Plosive,voiced,/b/,"b, v"
spanish,Alveolar,Plosive,voiced,/d/,d
spanish,Dental,Fricative,voiced,/ð/,"d, t"
spanish,Labiodental,Fricative,voiceless,/f/,f
spanish,Velar,Fricative,voiced,/ɣ/,"g, gu, c"
spanish,Velar,Plosive,voiced,/ɡ/,"g, gu"
spanish,Palatal,Approximant,voiced,/j/,"I, y"
spanish,Palatal,Fricative,voiced,/ʝ/,"y, j, g"
spanish,"Palatal	",Plosive,voiced,/ɟʝ/,"y, I, j, g"
spanish,Velar,Plosive,voiceless,/k/,"c, qu, k, ck"
spanish,Alveolar,LateralApproximant,voiced,/l/,"l, ll"
spanish,Bilabial,Nasal,voiced,/m/,m
spanish,Labiodental,Nasal,voiced,/ɱ/,n
spanish,Alveolar,Nasal,voiced,/n/,"n, m, ng"
spanish,Palatal,Nasal,voiced,/ɲ/,"ñ, n"
spanish,Velar,Nasal,voiced,/ŋ/,n
spanish,Bilabial,Plosive,voiceless,/p/,p
spanish,Alveolar,Trill,voiced,/r/,"r, rr"
spanish,Alveolar,TapOrFlap,voiced,/ɾ/,r
spanish,Alveolar,Fricative,voiceless,/s/,"s, x"
